bar_idx,date,close,rolling_mdd,rolling_atr_q90,atr_ratio,alert_level,alert_name
1239,2021-05-24,38796.29,0.454892,4068.95,7.5946,2,RED
1240,2021-05-25,38324.72,0.454892,4107.77,7.6671,2,RED
1241,2021-05-26,39241.91,0.454892,4140.34,7.7279,2,RED
1242,2021-05-27,38529.98,0.454892,4183.90,7.8092,2,RED
1243,2021-05-28,35663.49,0.454892,4207.39,7.8530,2,RED
1244,2021-05-29,34605.15,0.455680,4212.12,7.8618,2,RED
1245,2021-05-30,35641.27,0.455680,4218.07,7.8729,2,RED
1246,2021-05-31,37253.81,0.455680,4238.21,7.9105,2,RED
1247,2021-06-01,36693.09,0.455680,4249.05,7.9308,2,RED
1248,2021-06-02,37568.68,0.455680,4249.05,7.9308,2,RED
1249,2021-06-03,39246.79,0.455680,4249.05,7.9308,2,RED
1250,2021-06-04,36829.00,0.455680,4249.05,7.9308,2,RED
1251,2021-06-05,35513.20,0.455680,4249.05,7.9308,2,RED
1252,2021-06-06,35796.31,0.455680,4249.05,7.9308,2,RED
1253,2021-06-07,33552.79,0.472233,4249.05,7.9308,2,RED
1254,2021-06-08,33380.81,0.474938,4249.05,7.9308,2,RED
1255,2021-06-09,37388.05,0.474938,4249.05,7.9308,2,RED
1256,2021-06-10,36675.72,0.474938,4249.05,7.9308,2,RED
1257,2021-06-11,37331.98,0.474938,4249.05,7.9308,2,RED
1258,2021-06-12,35546.11,0.474938,4249.05,7.9308,2,RED
1259,2021-06-13,39020.57,0.474938,4249.05,7.9308,2,RED
1260,2021-06-14,40516.29,0.474938,4249.05,7.9308,2,RED
1261,2021-06-15,40144.04,0.474938,4249.05,7.9308,2,RED
1262,2021-06-16,38349.01,0.474938,4249.05,7.9308,2,RED
1263,2021-06-17,38092.97,0.474938,4249.05,7.9308,2,RED
1264,2021-06-18,35819.84,0.474938,4249.05,7.9308,2,RED
1265,2021-06-19,35483.72,0.474938,4249.05,7.9308,2,RED
1266,2021-06-20,35600.16,0.474938,4249.05,7.9308,2,RED
1267,2021-06-21,31608.93,0.502809,4249.05,7.9308,2,RED
1268,2021-06-22,32509.56,0.502809,4249.05,7.9308,2,RED
1269,2021-06-23,33678.07,0.502809,4249.05,7.9308,2,RED
1270,2021-06-24,34663.09,0.502809,4249.05,7.9308,2,RED
1271,2021-06-25,31584.45,0.503194,4249.05,7.9308,2,RED
1272,2021-06-26,32283.65,0.503194,4249.05,7.9308,2,RED
1273,2021-06-27,34700.34,0.503194,4249.05,7.9308,2,RED
1274,2021-06-28,34494.89,0.503194,4249.05,7.9308,2,RED
1275,2021-06-29,35911.73,0.503194,4249.05,7.9308,2,RED
1276,2021-06-30,35045.00,0.503194,4249.05,7.9308,2,RED
1277,2021-07-01,33504.69,0.503194,4249.05,7.9308,2,RED
1278,2021-07-02,33786.55,0.503194,4249.05,7.9308,2,RED
1279,2021-07-03,34669.13,0.503194,4249.05,7.9308,2,RED
1280,2021-07-04,35286.51,0.503194,4249.05,7.9308,2,RED
1281,2021-07-05,33690.14,0.503194,4249.05,7.9308,2,RED
1282,2021-07-06,34220.01,0.503194,4249.05,7.9308,2,RED
1283,2021-07-07,33862.12,0.503194,4249.05,7.9308,2,RED
1284,2021-07-08,32875.71,0.503194,4249.05,7.9308,2,RED
1285,2021-07-09,33815.81,0.503194,4249.05,7.9308,2,RED
1286,2021-07-10,33502.87,0.503194,4249.05,7.9308,2,RED
1287,2021-07-11,34258.99,0.503194,4249.05,7.9308,2,RED
1288,2021-07-12,33086.63,0.503194,4249.05,7.9308,2,RED
1289,2021-07-13,32729.77,0.503194,4249.05,7.9308,2,RED
1290,2021-07-14,32820.02,0.503194,4249.05,7.9308,2,RED
1291,2021-07-15,31880.00,0.503194,4249.05,7.9308,2,RED
1292,2021-07-16,31383.87,0.506349,4249.05,7.9308,2,RED
1293,2021-07-17,31520.07,0.506349,4249.05,7.9308,2,RED
1294,2021-07-18,31778.56,0.506349,4249.05,7.9308,2,RED
1295,2021-07-19,30839.65,0.514909,4249.05,7.9308,2,RED
1296,2021-07-20,29790.35,0.531414,4249.05,7.9308,2,RED
1297,2021-07-21,32144.51,0.531414,4249.05,7.9308,2,RED
1298,2021-07-22,32287.83,0.531414,4249.05,7.9308,2,RED
1299,2021-07-23,33634.09,0.531414,4249.05,7.9308,2,RED
1300,2021-07-24,34258.14,0.531414,4249.05,7.9308,2,RED
1301,2021-07-25,35381.02,0.531414,4249.05,7.9308,2,RED
1302,2021-07-26,37237.60,0.531414,4249.05,7.9308,2,RED
1303,2021-07-27,39457.87,0.531414,4249.05,7.9308,2,RED
1304,2021-07-28,40019.56,0.531414,4249.05,7.9308,2,RED
1305,2021-07-29,40016.48,0.531414,4249.05,7.9308,2,RED
1306,2021-07-30,42206.37,0.531414,4249.05,7.9308,2,RED
1307,2021-07-31,41461.83,0.531414,4249.05,7.9308,2,RED
1308,2021-08-01,39845.44,0.531414,4249.05,7.9308,2,RED
1309,2021-08-02,39147.82,0.531414,4249.05,7.9308,2,RED
1310,2021-08-03,38207.05,0.531414,4249.05,7.9308,2,RED
1311,2021-08-04,39723.18,0.531414,4249.05,7.9308,2,RED
1312,2021-08-05,40862.46,0.531414,4249.05,7.9308,2,RED
1313,2021-08-06,42836.87,0.531414,4249.05,7.9308,2,RED
1314,2021-08-07,44572.54,0.531414,4249.05,7.9308,2,RED
1315,2021-08-08,43794.37,0.531414,4249.05,7.9308,2,RED
1316,2021-08-09,46253.40,0.531414,4249.05,7.9308,2,RED
1317,2021-08-10,45584.99,0.531414,4249.05,7.9308,2,RED
1318,2021-08-11,45511.00,0.531414,4249.05,7.9308,2,RED
1319,2021-08-12,44399.00,0.531414,4249.05,7.9308,2,RED
1320,2021-08-13,47800.00,0.531414,4249.05,7.9308,2,RED
1321,2021-08-14,47068.51,0.531414,4249.05,7.9308,2,RED
1322,2021-08-15,46973.82,0.531414,4249.05,7.9308,2,RED
1323,2021-08-16,45901.29,0.531414,4249.05,7.9308,2,RED
1324,2021-08-17,44695.95,0.531414,4249.05,7.9308,2,RED
1325,2021-08-18,44705.29,0.531414,4249.05,7.9308,2,RED
1326,2021-08-19,46760.62,0.531414,4249.05,7.9308,2,RED
1327,2021-08-20,49322.47,0.531414,4249.05,7.9308,2,RED
1328,2021-08-21,48821.87,0.531414,4249.05,7.9308,2,RED
1329,2021-08-22,49239.22,0.531414,4249.05,7.9308,2,RED
1330,2021-08-23,49488.85,0.531414,4233.87,7.9024,2,RED
1331,2021-08-24,47674.01,0.531414,4217.45,7.8718,2,RED
1332,2021-08-25,48973.32,0.531414,4212.12,7.8618,2,RED
1333,2021-08-26,46843.87,0.531414,4207.39,7.8530,2,RED
1334,2021-08-27,49069.90,0.531414,4183.90,7.8092,2,RED
1335,2021-08-28,48895.35,0.531414,4140.34,7.7279,2,RED
1336,2021-08-29,48767.83,0.531414,4107.77,7.6671,2,RED
1337,2021-08-30,46982.91,0.531414,4094.56,7.6424,2,RED
1338,2021-08-31,47100.89,0.531414,4070.32,7.5972,2,RED
1339,2021-09-01,48810.52,0.531414,4065.26,7.5877,2,RED
1340,2021-09-02,49246.64,0.531414,4065.26,7.5877,2,RED
1341,2021-09-03,49999.14,0.531414,4065.26,7.5877,2,RED
1342,2021-09-04,49915.64,0.531414,4065.26,7.5877,2,RED
1343,2021-09-05,51756.88,0.531414,4065.26,7.5877,2,RED
1344,2021-09-06,52663.90,0.531414,4065.26,7.5877,2,RED
1345,2021-09-07,46863.73,0.531414,4065.26,7.5877,2,RED
1346,2021-09-08,46048.31,0.531414,4065.26,7.5877,2,RED
1347,2021-09-09,46395.14,0.531414,4065.26,7.5877,2,RED
1348,2021-09-10,44850.91,0.531414,4065.26,7.5877,2,RED
1349,2021-09-11,45173.69,0.531414,4065.26,7.5877,2,RED
1350,2021-09-12,46025.24,0.531414,4065.26,7.5877,2,RED
1351,2021-09-13,44940.73,0.531414,4065.26,7.5877,2,RED
1352,2021-09-14,47111.52,0.531414,4065.26,7.5877,2,RED
1353,2021-09-15,48121.41,0.531414,4065.26,7.5877,2,RED
1354,2021-09-16,47737.82,0.531414,4065.26,7.5877,2,RED
1355,2021-09-17,47299.98,0.531414,4065.26,7.5877,2,RED
1356,2021-09-18,48292.74,0.531414,4065.26,7.5877,2,RED
1357,2021-09-19,47241.75,0.531414,4065.26,7.5877,2,RED
1358,2021-09-20,43015.62,0.531414,4065.26,7.5877,2,RED
1359,2021-09-21,40734.38,0.531414,4065.26,7.5877,2,RED
1360,2021-09-22,43543.61,0.531414,4065.26,7.5877,2,RED
1361,2021-09-23,44865.26,0.531414,4065.26,7.5877,2,RED
1362,2021-09-24,42810.57,0.531414,4065.26,7.5877,2,RED
1363,2021-09-25,42670.64,0.531414,4065.26,7.5877,2,RED
1364,2021-09-26,43160.90,0.531414,4065.26,7.5877,2,RED
1365,2021-09-27,42147.35,0.531414,4065.26,7.5877,2,RED
1366,2021-09-28,41026.54,0.531414,4065.26,7.5877,2,RED
1367,2021-09-29,41524.28,0.531414,4065.26,7.5877,2,RED
1368,2021-09-30,43824.10,0.531414,4065.26,7.5877,2,RED
1369,2021-10-01,48141.61,0.531414,4065.26,7.5877,2,RED
1370,2021-10-02,47634.90,0.531414,4065.26,7.5877,2,RED
1371,2021-10-03,48200.01,0.531414,4065.26,7.5877,2,RED
1372,2021-10-04,49224.94,0.531414,4065.26,7.5877,2,RED
1373,2021-10-05,51471.99,0.531414,4065.26,7.5877,2,RED
1374,2021-10-06,55315.00,0.531414,4065.26,7.5877,2,RED
1375,2021-10-07,53785.22,0.531414,4065.26,7.5877,2,RED
1376,2021-10-08,53951.43,0.531414,4065.26,7.5877,2,RED
1377,2021-10-09,54949.72,0.531414,4065.26,7.5877,2,RED
1378,2021-10-10,54659.00,0.528335,4065.26,7.5877,2,RED
1379,2021-10-11,57471.35,0.528335,4065.26,7.5877,2,RED
1380,2021-10-12,55996.93,0.514299,4065.26,7.5877,2,RED
1381,2021-10-13,57367.00,0.503549,4065.26,7.5877,2,RED
1382,2021-10-14,57347.94,0.493895,4065.26,7.5877,2,RED
1383,2021-10-15,61672.42,0.493895,4065.26,7.5877,2,RED
1384,2021-10-16,60875.57,0.493895,4065.26,7.5877,2,RED
1385,2021-10-17,61528.33,0.493895,4065.26,7.5877,2,RED
1386,2021-10-18,62009.84,0.493895,4065.26,7.5877,2,RED
1387,2021-10-19,64280.59,0.493895,4065.26,7.5877,2,RED
1388,2021-10-20,66001.41,0.493895,4065.26,7.5877,2,RED
1389,2021-10-21,62193.15,0.493895,4065.26,7.5877,2,RED
1390,2021-10-22,60688.22,0.493895,4065.26,7.5877,2,RED
1391,2021-10-23,61286.75,0.493895,4065.26,7.5877,2,RED
1392,2021-10-24,60852.22,0.493895,4065.26,7.5877,2,RED
1393,2021-10-25,63078.78,0.493895,4065.26,7.5877,2,RED
1394,2021-10-26,60328.81,0.493895,4065.26,7.5877,2,RED
1395,2021-10-27,58413.44,0.493895,4065.26,7.5877,2,RED
1396,2021-10-28,60575.89,0.493895,4065.26,7.5877,2,RED
1397,2021-10-29,62253.71,0.493895,4065.26,7.5877,2,RED
1398,2021-10-30,61859.19,0.493895,4065.26,7.5877,2,RED
1399,2021-10-31,61299.80,0.493895,4065.26,7.5877,2,RED
1400,2021-11-01,60911.11,0.493895,4065.26,7.5877,2,RED
1401,2021-11-02,63219.99,0.493895,4065.26,7.5877,2,RED
1402,2021-11-03,62896.48,0.493895,4065.26,7.5877,2,RED
1403,2021-11-04,61395.01,0.488497,4065.26,7.5877,2,RED
1404,2021-11-05,60937.12,0.474319,4065.26,7.5877,2,RED
1405,2021-11-06,61470.61,0.474319,4065.26,7.5877,2,RED
1406,2021-11-07,63273.59,0.402298,4065.26,7.5877,2,RED
1407,2021-11-08,67525.83,0.402298,4065.26,7.5877,2,RED
1408,2021-11-09,66947.66,0.402298,4065.26,7.5877,2,RED
1409,2021-11-10,64882.43,0.362950,4065.26,7.5877,2,RED
1410,2021-11-11,64774.26,0.358402,4065.26,7.5877,2,RED
1411,2021-11-12,64122.23,0.315763,4065.26,7.5877,2,RED
1412,2021-11-13,64380.00,0.304772,4006.87,7.4787,2,RED
1413,2021-11-14,65519.10,0.264919,3854.54,7.1944,2,RED
1414,2021-11-15,63606.74,0.264919,3807.91,7.1074,2,RED
1415,2021-11-16,60058.87,0.264732,3791.38,7.0765,2,RED
1416,2021-11-17,60344.87,0.264732,3760.89,7.0196,2,RED
1417,2021-11-18,56891.62,0.264732,3740.28,6.9812,2,RED
1418,2021-11-19,58052.24,0.264732,3646.33,6.8058,2,RED
1419,2021-11-20,59707.51,0.264732,3616.03,6.7493,2,RED
1420,2021-11-21,58622.02,0.264732,3565.55,6.6550,2,RED
1421,2021-11-22,56247.18,0.264732,3544.81,6.6163,2,RED
1422,2021-11-23,57541.27,0.264732,3432.56,6.4068,2,RED
1423,2021-11-24,57138.29,0.264732,3355.41,6.2628,2,RED
1424,2021-11-25,58960.36,0.264732,3344.51,6.2425,2,RED
1425,2021-11-26,53726.53,0.264732,3308.28,6.1748,2,RED
1426,2021-11-27,54721.03,0.264732,3297.47,6.1547,2,RED
1427,2021-11-28,57274.88,0.264732,3290.17,6.1410,2,RED
1428,2021-11-29,57776.25,0.264732,3277.65,6.1177,2,RED
1429,2021-11-30,56950.56,0.264732,3266.87,6.0975,2,RED
1430,2021-12-01,57184.07,0.264732,3254.05,6.0736,2,RED
1431,2021-12-02,56480.34,0.264732,3252.15,6.0701,2,RED
1432,2021-12-03,53601.05,0.264732,3216.73,6.0040,2,RED
1433,2021-12-04,49152.47,0.272094,3216.73,6.0040,2,RED
1434,2021-12-05,49396.33,0.272094,3216.73,6.0040,2,RED
1435,2021-12-06,50441.92,0.272094,3216.73,6.0040,2,RED
1436,2021-12-07,50588.95,0.272094,3216.73,6.0040,2,RED
1437,2021-12-08,50471.19,0.272094,3216.73,6.0040,2,RED
1438,2021-12-09,47545.59,0.295890,3216.73,6.0040,2,RED
1439,2021-12-10,47140.54,0.301889,3216.73,6.0040,2,RED
1440,2021-12-11,49389.99,0.301889,3216.73,6.0040,2,RED
1441,2021-12-12,50053.90,0.301889,3216.73,6.0040,2,RED
1442,2021-12-13,46702.75,0.308372,3216.73,6.0040,2,RED
1443,2021-12-14,48343.28,0.308372,3216.73,6.0040,2,RED
1444,2021-12-15,48864.98,0.308372,3216.80,6.0041,2,RED
1445,2021-12-16,47632.38,0.308372,3216.80,6.0041,2,RED
1446,2021-12-17,46131.20,0.316836,3216.80,6.0041,2,RED
1447,2021-12-18,46834.48,0.316836,3191.16,5.9562,2,RED
1448,2021-12-19,46681.23,0.316836,3176.78,5.9294,2,RED
1449,2021-12-20,46914.16,0.316836,3159.11,5.8964,2,RED
1450,2021-12-21,48889.88,0.316836,3145.66,5.8713,2,RED
1451,2021-12-22,48588.16,0.316836,3131.90,5.8456,2,RED
1452,2021-12-23,50838.81,0.316836,3123.66,5.8303,2,RED
1453,2021-12-24,50820.00,0.316836,3101.51,5.7889,2,RED
1454,2021-12-25,50399.66,0.316836,3090.39,5.7682,2,RED
1455,2021-12-26,50775.49,0.316836,3090.39,5.7682,2,RED
1456,2021-12-27,50701.44,0.316836,3090.39,5.7682,2,RED
1457,2021-12-28,47543.74,0.316836,3090.39,5.7682,2,RED
1458,2021-12-29,46464.66,0.316836,3090.39,5.7682,2,RED
1459,2021-12-30,47120.87,0.316836,3090.39,5.7682,2,RED
1460,2021-12-31,46216.93,0.316836,3090.39,5.7682,2,RED
1461,2022-01-01,47722.65,0.316836,3090.39,5.7682,2,RED
1462,2022-01-02,47286.18,0.316836,3090.39,5.7682,2,RED
1463,2022-01-03,46446.10,0.316836,3090.39,5.7682,2,RED
1464,2022-01-04,45832.01,0.321267,3090.39,5.7682,2,RED
1465,2022-01-05,43451.13,0.356526,3090.39,5.7682,2,RED
1466,2022-01-06,43082.31,0.361988,3090.39,5.7682,2,RED
1467,2022-01-07,41566.48,0.384436,3090.39,5.7682,2,RED
1468,2022-01-08,41679.74,0.384436,3090.39,5.7682,2,RED
1469,2022-01-09,41864.62,0.384436,3090.39,5.7682,2,RED
1470,2022-01-10,41822.49,0.384436,3090.39,5.7682,2,RED
1471,2022-01-11,42729.29,0.384436,3090.39,5.7682,2,RED
1472,2022-01-12,43902.66,0.384436,3090.39,5.7682,2,RED
1473,2022-01-13,42560.11,0.384436,3090.39,5.7682,2,RED
1474,2022-01-14,43059.96,0.384436,3090.39,5.7682,2,RED
1475,2022-01-15,43084.29,0.384436,3090.39,5.7682,2,RED
1476,2022-01-16,43071.66,0.384436,3090.39,5.7682,2,RED
1477,2022-01-17,42201.62,0.384436,3090.39,5.7682,2,RED
1478,2022-01-18,42352.12,0.384436,3090.39,5.7682,2,RED
1479,2022-01-19,41660.01,0.384436,3090.39,5.7682,2,RED
1480,2022-01-20,40680.91,0.397550,3090.39,5.7682,2,RED
1481,2022-01-21,36445.31,0.460276,3090.39,5.7682,2,RED
1482,2022-01-22,35071.42,0.480622,3090.39,5.7682,2,RED
1483,2022-01-23,36244.55,0.480622,3090.39,5.7682,2,RED
1484,2022-01-24,36660.35,0.480622,3090.39,5.7682,2,RED
1485,2022-01-25,36958.32,0.480622,3090.39,5.7682,2,RED
1486,2022-01-26,36809.34,0.480622,3090.39,5.7682,2,RED
1487,2022-01-27,37160.10,0.480622,3090.39,5.7682,2,RED
1488,2022-01-28,37716.56,0.480622,3090.39,5.7682,2,RED
1489,2022-01-29,38166.84,0.480622,3090.39,5.7682,2,RED
1490,2022-01-30,37881.76,0.480622,3090.39,5.7682,2,RED
1491,2022-01-31,38466.90,0.480622,3090.39,5.7682,2,RED
1492,2022-02-01,38694.59,0.480622,3090.39,5.7682,2,RED
1493,2022-02-02,36896.36,0.480622,3090.39,5.7682,2,RED
1494,2022-02-03,37311.61,0.480622,3090.39,5.7682,2,RED
1495,2022-02-04,41574.25,0.480622,3090.39,5.7682,2,RED
1496,2022-02-05,41382.59,0.480622,3090.39,5.7682,2,RED
1497,2022-02-06,42380.87,0.480622,3090.39,5.7682,2,RED
1498,2022-02-07,43839.99,0.480622,3090.39,5.7682,2,RED
1499,2022-02-08,44042.99,0.480622,3090.39,5.7682,2,RED
1500,2022-02-09,44372.72,0.480622,3090.39,5.7682,2,RED
1501,2022-02-10,43495.44,0.480622,3090.39,5.7682,2,RED
1502,2022-02-11,42373.73,0.480622,3090.39,5.7682,2,RED
1503,2022-02-12,42217.87,0.480622,3090.39,5.7682,2,RED
1504,2022-02-13,42053.66,0.480622,3090.39,5.7682,2,RED
1505,2022-02-14,42535.94,0.480622,3090.39,5.7682,2,RED
1506,2022-02-15,44544.86,0.480622,3090.39,5.7682,2,RED
1507,2022-02-16,43873.56,0.480622,3090.39,5.7682,2,RED
1508,2022-02-17,40515.70,0.480622,3090.39,5.7682,2,RED
1509,2022-02-18,39974.44,0.480622,3090.39,5.7682,2,RED
1510,2022-02-19,40079.17,0.480622,3090.39,5.7682,2,RED
1511,2022-02-20,38386.89,0.480622,3090.39,5.7682,2,RED
1512,2022-02-21,37008.16,0.480622,3090.39,5.7682,2,RED
1513,2022-02-22,38230.33,0.480622,3090.39,5.7682,2,RED
1514,2022-02-23,37250.01,0.480622,3090.39,5.7682,2,RED
1515,2022-02-24,38327.21,0.480622,3090.39,5.7682,2,RED
1516,2022-02-25,39219.17,0.480622,3090.39,5.7682,2,RED
1517,2022-02-26,39116.72,0.480622,3090.39,5.7682,2,RED
1518,2022-02-27,37699.07,0.480622,3090.39,5.7682,2,RED
1519,2022-02-28,43160.00,0.480622,3090.39,5.7682,2,RED
1520,2022-03-01,44421.20,0.480622,3090.39,5.7682,2,RED
1521,2022-03-02,43892.98,0.480622,3090.39,5.7682,2,RED
1522,2022-03-03,42454.00,0.480622,3090.39,5.7682,2,RED
1523,2022-03-04,39148.66,0.480622,3090.39,5.7682,2,RED
1524,2022-03-05,39397.96,0.480622,3090.39,5.7682,2,RED
1525,2022-03-06,38420.81,0.480622,3090.39,5.7682,2,RED
1526,2022-03-07,37988.00,0.480622,3090.39,5.7682,2,RED
1527,2022-03-08,38730.63,0.480622,3090.39,5.7682,2,RED
1528,2022-03-09,41941.71,0.480622,3090.39,5.7682,2,RED
1529,2022-03-10,39422.00,0.480622,3090.39,5.7682,2,RED
1530,2022-03-11,38729.57,0.480622,3090.39,5.7682,2,RED
1531,2022-03-12,38807.36,0.480622,3090.39,5.7682,2,RED
1532,2022-03-13,37777.34,0.480622,3090.39,5.7682,2,RED
1533,2022-03-14,39671.37,0.480622,3090.39,5.7682,2,RED
1534,2022-03-15,39280.33,0.480622,3090.39,5.7682,2,RED
1535,2022-03-16,41114.00,0.480622,3090.39,5.7682,2,RED
1536,2022-03-17,40917.90,0.480622,3090.39,5.7682,2,RED
1537,2022-03-18,41757.51,0.480622,3090.39,5.7682,2,RED
1538,2022-03-19,42201.13,0.480622,3090.39,5.7682,2,RED
1539,2022-03-20,41262.11,0.480622,3090.39,5.7682,2,RED
1540,2022-03-21,41002.25,0.480622,3090.39,5.7682,2,RED
1541,2022-03-22,42364.13,0.480622,3090.39,5.7682,2,RED
1542,2022-03-23,42882.76,0.480622,3090.39,5.7682,2,RED
1543,2022-03-24,43991.46,0.480622,3090.39,5.7682,2,RED
1544,2022-03-25,44313.16,0.480622,3090.39,5.7682,2,RED
1545,2022-03-26,44511.27,0.480622,3090.39,5.7682,2,RED
1546,2022-03-27,46827.76,0.480622,3090.39,5.7682,2,RED
1547,2022-03-28,47122.21,0.480622,3090.39,5.7682,2,RED
1548,2022-03-29,47434.80,0.480622,3090.39,5.7682,2,RED
1549,2022-03-30,47067.99,0.480622,3090.39,5.7682,2,RED
1550,2022-03-31,45510.34,0.480622,3090.39,5.7682,2,RED
1551,2022-04-01,46283.49,0.480622,3090.39,5.7682,2,RED
1552,2022-04-02,45811.00,0.480622,3090.39,5.7682,2,RED
1553,2022-04-03,46407.35,0.480622,3090.39,5.7682,2,RED
1554,2022-04-04,46580.51,0.480622,3090.39,5.7682,2,RED
1555,2022-04-05,45497.55,0.480622,3090.39,5.7682,2,RED
1556,2022-04-06,43170.47,0.480622,3090.39,5.7682,2,RED
1557,2022-04-07,43444.19,0.480622,3090.39,5.7682,2,RED
1558,2022-04-08,42252.01,0.480622,3090.39,5.7682,2,RED
1559,2022-04-09,42753.97,0.480622,3090.39,5.7682,2,RED
1560,2022-04-10,42158.85,0.480622,3090.39,5.7682,2,RED
1561,2022-04-11,39530.45,0.480622,3090.39,5.7682,2,RED
1562,2022-04-12,40074.94,0.480622,3090.39,5.7682,2,RED
1563,2022-04-13,41147.79,0.480622,3090.39,5.7682,2,RED
1564,2022-04-14,39942.38,0.480622,3090.39,5.7682,2,RED
1565,2022-04-15,40551.90,0.480622,3090.39,5.7682,2,RED
1566,2022-04-16,40378.71,0.480622,3090.39,5.7682,2,RED
1567,2022-04-17,39678.12,0.480622,3090.39,5.7682,2,RED
1568,2022-04-18,40801.13,0.480622,3090.39,5.7682,2,RED
1569,2022-04-19,41493.18,0.480622,3087.08,5.7620,2,RED
1570,2022-04-20,41358.19,0.480622,3076.97,5.7431,2,RED
1571,2022-04-21,40480.01,0.480622,3071.58,5.7330,2,RED
1572,2022-04-22,39709.18,0.480622,3071.58,5.7330,2,RED
1573,2022-04-23,39441.60,0.480622,3071.58,5.7330,2,RED
1574,2022-04-24,39450.13,0.480622,3071.58,5.7330,2,RED
1575,2022-04-25,40426.08,0.480622,3071.58,5.7330,2,RED
1576,2022-04-26,38112.65,0.480622,3061.97,5.7151,2,RED
1577,2022-04-27,39235.72,0.480622,3057.21,5.7062,2,RED
1578,2022-04-28,39742.07,0.480622,3057.21,5.7062,2,RED
1579,2022-04-29,38596.11,0.480622,3057.21,5.7062,2,RED
1580,2022-04-30,37630.80,0.480622,3057.21,5.7062,2,RED
1581,2022-05-01,38468.35,0.480622,3046.51,5.6863,2,RED
1582,2022-05-02,38525.16,0.480622,3042.36,5.6785,2,RED
1583,2022-05-03,37728.95,0.480622,3042.36,5.6785,2,RED
1584,2022-05-04,39690.00,0.480622,3042.36,5.6785,2,RED
1585,2022-05-05,36552.97,0.480622,3042.36,5.6785,2,RED
1586,2022-05-06,36013.77,0.480622,3042.36,5.6785,2,RED
1587,2022-05-07,35472.39,0.476137,3042.36,5.6785,2,RED
1588,2022-05-08,34038.40,0.480481,3042.36,5.6785,2,RED
1589,2022-05-09,30076.31,0.540954,3040.12,5.6743,2,RED
1590,2022-05-10,31017.10,0.540954,3040.12,5.6743,2,RED
1591,2022-05-11,29103.94,0.555795,3040.12,5.6743,2,RED
1592,2022-05-12,29029.75,0.556927,3040.12,5.6743,2,RED
1593,2022-05-13,29287.05,0.543606,3040.12,5.6743,2,RED
1594,2022-05-14,30086.74,0.518936,3040.12,5.6743,2,RED
1595,2022-05-15,31328.89,0.518936,3040.12,5.6743,2,RED
1596,2022-05-16,29874.01,0.513801,3040.12,5.6743,2,RED
1597,2022-05-17,30444.93,0.513801,3031.96,5.6591,2,RED
1598,2022-05-18,28715.32,0.519067,3007.97,5.6143,2,RED
1599,2022-05-19,30319.23,0.512972,2998.80,5.5972,2,RED
1600,2022-05-20,29201.01,0.512972,2998.80,5.5972,2,RED
1601,2022-05-21,29445.06,0.512972,2998.80,5.5972,2,RED
1602,2022-05-22,30293.94,0.512972,2998.80,5.5972,2,RED
1603,2022-05-23,29109.15,0.512972,2998.80,5.5972,2,RED
1604,2022-05-24,29654.58,0.502991,2998.80,5.5972,2,RED
1605,2022-05-25,29542.15,0.502991,2974.02,5.5509,2,RED
1606,2022-05-26,29201.35,0.502991,2974.02,5.5509,2,RED
1607,2022-05-27,28629.80,0.504471,2967.17,5.5382,2,RED
1608,2022-05-28,29031.33,0.499340,2960.67,5.5260,2,RED
1609,2022-05-29,29468.10,0.499340,2896.92,5.4071,2,RED
1610,2022-05-30,31734.22,0.493101,2877.64,5.3711,2,RED
1611,2022-05-31,31801.04,0.465872,2877.64,5.3711,2,RED
1612,2022-06-01,29805.83,0.436851,2810.66,5.2460,2,RED
1613,2022-06-02,30452.62,0.436851,2758.28,5.1483,2,RED
1614,2022-06-03,29700.21,0.436851,2709.79,5.0578,2,RED
1615,2022-06-04,29864.04,0.436851,2620.33,4.8908,2,RED
1616,2022-06-05,29919.21,0.436851,2593.56,4.8408,2,RED
1617,2022-06-06,31373.10,0.436851,2584.91,4.8247,2,RED
1618,2022-06-07,31125.33,0.436851,2561.78,4.7815,2,RED
1619,2022-06-08,30204.77,0.436851,2558.55,4.7755,2,RED
1620,2022-06-09,30109.93,0.436851,2537.35,4.7359,2,RED
1621,2022-06-10,29091.88,0.436851,2533.21,4.7282,2,RED
1622,2022-06-11,28424.70,0.440886,2524.95,4.7128,2,RED
1623,2022-06-12,26574.53,0.477279,2519.94,4.7034,2,RED
1624,2022-06-13,22487.41,0.557672,2511.45,4.6876,2,RED
1625,2022-06-14,22136.41,0.564577,2506.30,4.6780,2,RED
1626,2022-06-15,22583.72,0.564577,2500.40,4.6669,2,RED
1627,2022-06-16,20401.31,0.598706,2493.77,4.6546,2,RED
1628,2022-06-17,20468.81,0.598706,2486.76,4.6415,2,RED
1629,2022-06-18,18970.79,0.626844,2470.84,4.6118,2,RED
1630,2022-06-19,20574.00,0.626844,2468.66,4.6077,2,RED
1631,2022-06-20,20573.89,0.626844,2464.54,4.6000,2,RED
1632,2022-06-21,20723.52,0.626706,2455.17,4.5825,2,RED
1633,2022-06-22,19987.99,0.626379,2446.72,4.5668,2,RED
1634,2022-06-23,21110.13,0.626379,2442.47,4.5588,2,RED
1635,2022-06-24,21237.69,0.625833,2439.99,4.5542,2,RED
1636,2022-06-25,21491.19,0.602478,2431.18,4.5378,2,RED
