ts_ms,side,qty,price,fee_quote,reason,kind,trade_id,btc_after,cash_after,exposure_after,datetime_utc,notional
1579406399999,BUY,0.0791547,9160.81539244025,0.7251215941439902,breakout_add,TWAP,1,0.93484381,2776.1307044758632,0.7551279342260737,2020-01-19T03:59:59.999000+00:00,725.1215941439903
1579651199999,BUY,0.07515739,8739.08782890075,0.656807032200947,rebound_add,TWAP,1,1.0100012,2118.666865242715,0.8063741759504407,2020-01-21T23:59:59.999000+00:00,656.807032200947
1580140799999,BUY,0.17034069,8782.74310399175,1.4960585204266963,breakout_add,TWAP,1,1.18034189,621.1122862955922,0.9434536377961673,2020-01-27T15:59:59.999000+00:00,1496.0585204266963
1580169599999,SELL,0.01916228,8904.45257318925,0.1706296134541729,daily_deleverage,TWAP,1,1.16117961,791.5712701363109,0.928910531861288,2020-01-27T23:59:59.999000+00:00,170.6296134541729
1580255999999,SELL,0.08752991,9370.92926085525,0.8202365948190266,daily_deleverage,TWAP,1,1.0736497,1610.9876283605186,0.862021062243017,2020-01-28T23:59:59.999000+00:00,820.2365948190265
1580414399999,BUY,0.03794362,9510.1476246705,0.3608494276144001,breakout_add,TWAP,1,1.1115933199999999,1249.777351318504,0.8942434622747406,2020-01-30T19:59:59.999000+00:00,360.8494276144001
1580630399999,BUY,0.07469798,9373.809919763251,0.7002046659102769,rebound_add,TWAP,1,1.1862913,548.872480742317,0.9529472700084922,2020-02-02T07:59:59.999000+00:00,700.2046659102768
1580644799999,BUY,0.04079452,9438.842674888503,0.38505305627759256,rebound_add,TWAP,1,1.2270858199999999,163.43437140844685,0.9860808023051056,2020-02-02T11:59:59.999000+00:00,385.05305627759253
1580903999999,BUY,0.01732912,9421.776703462,0.1632710991074974,rebound_add,TWAP,1,1.24441494,1.201841939746373e-06,0.999999999897458,2020-02-05T11:59:59.999000+00:00,163.2710991074974
1582070399999,SELL,0.04158118,10161.15260561775,0.4225127155016607,daily_deleverage,TWAP,1,1.2028337599999999,422.09020398800095,0.966629351267137,2020-02-18T23:59:59.999000+00:00,422.5127155016607
1582156799999,SELL,1.20283375,9375.936375000001,11.277692709702656,emergency,MARKET,1,1.0000000130044873e-08,11688.505220980955,8.207884468235232e-09,2020-02-19T23:59:59.999000+00:00,11277.692709702656
1582747199999,SELL,1e-08,8695.320910983311,8.695320910983312e-08,crash,MARKET,1,0.0,11688.50530784721,0.0,2020-02-26T19:59:59.999000+00:00,8.695320910983312e-05
1587959999999,BUY,0.30230196,7735.706743325001,2.3385193104923645,breakout_add,TWAP,2,0.30230196,9347.647478044353,0.20005402917450457,2020-04-27T03:59:59.999000+00:00,2338.5193104923646
1588132799999,BUY,0.29967443,7818.0355503825,2.342865347280612,breakout_add,TWAP,2,0.6019763899999999,7002.43926541646,0.4018621184429216,2020-04-29T03:59:59.999000+00:00,2342.865347280612
1588147199999,BUY,0.18687722,7947.780948625001,1.485259208848003,breakout_add,TWAP,2,0.78885361,5515.694797359609,0.5318992790880709,2020-04-29T07:59:59.999000+00:00,1485.259208848003
1588204799999,SELL,0.28343343,8775.497719964249,2.4872694187266466,daily_deleverage,TWAP,2,0.50542018,8000.476946667529,0.3567374716074285,2020-04-29T23:59:59.999000+00:00,2487.2694187266466
1588291199999,SELL,0.02737881,8616.983215499999,0.23592274623036352,daily_deleverage,TWAP,2,0.47804137,8236.163770151663,0.33347547947611594,2020-04-30T23:59:59.999000+00:00,235.92274623036351
1588535999999,BUY,0.08438028,8875.4455408085,0.7489125798581726,rebound_add,TWAP,2,0.56242165,7486.502277713632,0.39995164911095354,2020-05-03T19:59:59.999000+00:00,748.9125798581726
1588550399999,SELL,0.02807004,8891.047266354,0.24957205240844746,daily_deleverage,TWAP,2,0.53435161,7735.824758069671,0.3805608386046821,2020-05-03T23:59:59.999000+00:00,249.57205240844746
1588607999999,BUY,0.08451922,8851.097021200001,0.7480878163761476,rebound_add,TWAP,2,0.61887083,6986.9888538771465,0.43937057290351317,2020-05-04T15:59:59.999000+00:00,748.0878163761477
1588636799999,SELL,0.06037882,8868.855035799,0.5354910018126015,daily_deleverage,TWAP,2,0.55849201,7521.944364687935,0.39712856655908313,2020-05-04T23:59:59.999000+00:00,535.4910018126014
