trial_id,status,metric_name,metric_value,final_equity_mid,total_return_pct_mid,cagr_pct_mid,max_drawdown_mid_pct,sharpe_like,sortino_like,trades,win_rate_pct,fills,error,params_json,param__add_cooldown_bars,param__allow_rebound_in_caution,param__breakdown_exit_to_target_mult,param__breakout_add_inc,param__breakout_lookback,param__caution_add_mult,param__caution_expo_mult,param__crash_atr_mult,param__d1_allow_rebalance_up,param__daily_force_rebalance,param__enable_breakdown_exit,param__enable_breakout_entry,param__enable_crash_stop,param__enable_emergency_exit,param__enable_kill_switch,param__enable_momentum_add,param__enable_rebound_entry,param__enable_trailing_stop,param__enable_trend_strength_scale,param__kill_dd,param__max_add_per_signal,param__max_total_exposure,param__momentum_add_inc,param__momentum_add_min_profit_pct,param__rebound_add_inc,param__rebound_touch_atr,param__target_vol_annual,param__trail_activate_pct,param__trail_pct,param__trend_scale_max,param__trend_scale_min,param__trend_scale_ref_pct
11,ok,final_equity_mid,19498.70460190263,19498.70460190263,94.98704601902632,9.800338797767672,30.630630898102716,0.6061207236512827,0.6134894311327163,21.0,33.33333333333333,1092,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 20, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.08, ""trend_scale_max"": 1.2, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.08}",3.0,False,0.4,0.14,20.0,0.9,0.7,4.5,False,True,False,True,True,False,True,False,True,False,False,0.08,0.1,0.6,0.08,0.04,0.12,0.2,0.8,0.06,0.08,1.2,0.7,0.08
12,ok,final_equity_mid,24773.809220790194,24773.809220790194,147.73809220790196,13.5436614035096,15.96143543343631,0.9958809151636628,0.712413829940166,39.0,28.205128205128204,380,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 20, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.12, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.35}",3.0,False,0.2,0.08,20.0,0.9,0.5,5.5,False,False,False,True,True,False,False,True,False,True,True,0.16,0.1,1.0,0.08,0.06,0.18,0.35,0.6,0.06,0.12,1.0,0.55,0.35
13,ok,final_equity_mid,17631.277122893516,17631.277122893516,76.31277122893516,8.26352628888869,54.86579038372275,0.4238512585111845,0.4485362118912672,7.0,71.42857142857143,1695,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 20, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.08, ""trend_scale_max"": 1.2, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.25}",3.0,True,0.0,0.2,20.0,0.9,0.7,4.5,False,True,True,False,True,True,False,False,False,False,True,0.16,0.2,0.9,0.04,0.12,0.04,0.2,0.6,0.12,0.08,1.2,1.0,0.25
14,filtered,final_equity_mid,,,,,,,,,,0,fills<1,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 34, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.25}",1.0,True,0.8,0.2,34.0,0.7,0.9,6.5,False,False,False,False,True,False,False,True,False,False,True,0.16,0.3,1.0,0.18,0.12,0.08,0.5,0.5,0.04,0.16,1.5,1.0,0.25
15,ok,final_equity_mid,36108.408337714216,36108.408337714216,261.0840833771422,19.69353509615035,41.99978167294979,0.8365039155402008,0.8966182220352589,93.0,30.107526881720432,2321,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 12, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.22, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.25}",1.0,False,0.4,0.14,12.0,0.5,0.35,4.5,False,True,True,False,False,True,False,False,False,True,True,0.08,0.1,1.0,0.08,0.06,0.18,0.1,0.5,0.04,0.22,1.1,0.85,0.25
16,ok,final_equity_mid,39496.595280115835,39496.595280115835,294.9659528011583,21.206040434982953,40.98435556652339,0.8677422934734932,0.8705352985651347,24.0,37.5,921,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 12, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.22, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",4.0,True,0.8,0.28,12.0,0.9,0.9,6.5,False,True,False,True,False,False,True,False,True,False,False,0.12,0.1,0.75,0.08,0.06,0.18,0.2,0.5,0.04,0.22,1.35,0.7,0.35
17,ok,final_equity_mid,24924.96663571564,24924.96663571564,149.2496663571564,13.640404886822811,39.744424397728274,0.6421584561065103,0.6483646331720845,94.0,30.851063829787233,1567,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.08, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.15}",4.0,False,0.2,0.28,34.0,0.35,0.9,8.5,False,True,False,False,False,True,False,True,False,False,False,0.08,0.4,0.9,0.18,0.06,0.18,0.2,0.35,0.12,0.08,1.0,0.85,0.15
18,ok,final_equity_mid,28478.084913413724,28478.084913413724,184.78084913413727,15.780657947722787,32.941693269052685,0.8415749730647458,0.8632150267968304,36.0,38.88888888888889,969,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 34, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.12, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.15}",4.0,False,0.0,0.2,34.0,0.7,0.5,8.5,True,True,False,False,False,False,True,False,True,True,False,0.1,0.1,0.6,0.04,0.06,0.08,0.1,0.5,0.06,0.12,1.35,0.4,0.15
19,ok,final_equity_mid,17177.15811733562,17177.15811733562,71.7715811733562,7.868716719188296,27.776991325824763,0.5247491888488812,0.38192933121383305,38.0,34.21052631578947,412,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 55, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.08, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",4.0,True,0.4,0.14,55.0,0.35,0.5,6.5,False,False,False,False,False,True,True,True,True,False,True,0.08,0.3,1.0,0.12,0.04,0.12,0.1,0.8,0.12,0.08,1.35,0.7,0.35
20,ok,final_equity_mid,45031.05609829803,45031.05609829803,350.31056098298035,23.45201258471301,35.27497533471634,0.9907843628325457,1.025105214932584,9.0,33.33333333333333,2209,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 55, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.15}",2.0,True,0.2,0.2,55.0,0.9,0.9,8.5,True,True,True,True,False,False,True,False,False,False,True,0.16,0.3,0.75,0.18,0.06,0.12,0.35,0.6,0.08,0.16,1.5,0.4,0.15
21,ok,final_equity_mid,30459.913083911542,30459.913083911542,204.59913083911542,16.87639454302716,53.6599433386727,0.7117245401832647,0.6879964609234898,35.0,31.428571428571427,2097,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 55, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.12, ""trend_scale_max"": 1.2, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.15}",1.0,False,0.6,0.28,55.0,0.5,0.9,8.5,True,False,True,False,True,False,True,False,False,False,False,0.16,0.3,0.9,0.18,0.08,0.12,0.35,0.5,0.04,0.12,1.2,0.4,0.15
22,ok,final_equity_mid,22504.257968867485,22504.257968867485,125.04257968867485,12.02644342863226,37.77638882834218,0.6964874292266671,0.6479707573874175,79.0,31.645569620253166,972,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 55, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.12, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",2.0,False,0.6,0.2,55.0,0.7,0.35,5.5,True,False,False,True,False,True,True,False,True,True,False,0.1,0.4,0.6,0.04,0.08,0.18,0.5,0.8,0.08,0.12,1.0,0.7,0.35
23,ok,final_equity_mid,23455.264593721873,23455.264593721873,134.55264593721873,12.677529402057708,37.119052359999024,0.7266808395407826,0.7731744479815342,55.0,27.27272727272727,2202,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 8, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.12, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.15}",1.0,False,0.6,0.28,8.0,0.35,0.5,5.5,True,False,True,True,False,True,False,False,False,False,False,0.12,0.1,0.6,0.08,0.06,0.12,0.1,0.5,0.06,0.12,1.5,0.4,0.15
24,ok,final_equity_mid,22521.993618537,22521.993618537,125.21993618536999,12.038800472835254,30.33978585550029,0.7377037050619716,0.8079385536577542,3.0,66.66666666666666,2256,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",1.0,True,0.6,0.28,20.0,0.35,0.5,6.5,True,True,True,True,False,True,False,True,True,True,False,0.1,0.1,0.6,0.08,0.08,0.12,0.5,0.35,0.12,0.16,1.35,0.7,0.35
25,filtered,final_equity_mid,,,,,,,,,,0,fills<1,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 34, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.25}",4.0,False,0.8,0.08,34.0,0.7,0.7,4.5,False,False,True,False,True,True,False,False,False,True,False,0.16,0.1,1.0,0.12,0.12,0.12,0.35,0.35,0.06,0.16,1.35,0.85,0.25
26,ok,final_equity_mid,18638.784494451793,18638.784494451793,86.38784494451792,9.109142304351291,48.477402006487544,0.4461405627740879,0.4536500190272178,205.0,29.756097560975608,1464,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 20, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.35}",4.0,False,0.6,0.08,20.0,0.7,0.7,4.5,True,False,False,False,True,True,False,False,False,True,True,0.12,0.2,0.9,0.18,0.12,0.04,0.1,0.5,0.06,0.16,1.5,0.4,0.35
27,ok,final_equity_mid,37883.15113775797,37883.15113775797,278.8315113775798,20.500315934771795,35.04070289980638,0.7751992686325162,0.6266926771386698,104.0,28.846153846153843,677,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 8, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.22, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.25}",1.0,False,0.0,0.28,8.0,0.5,0.9,6.5,True,True,False,False,True,False,True,False,True,True,True,0.12,0.4,0.9,0.12,0.04,0.12,0.35,0.8,0.06,0.22,1.5,0.85,0.25
28,ok,final_equity_mid,42192.94140980941,42192.94140980941,321.9294140980941,22.331913254344894,28.55783960474184,1.077360703413183,1.1513897681976188,0.0,,815,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 12, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.22, ""trend_scale_max"": 1.2, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",3.0,True,0.6,0.2,12.0,0.5,0.9,5.5,True,False,False,False,False,False,True,False,True,True,False,0.08,0.4,0.6,0.18,0.04,0.08,0.5,0.5,0.04,0.22,1.2,0.7,0.35
29,ok,final_equity_mid,24767.065728778107,24767.065728778107,147.67065728778107,13.539333629587592,23.913198666959236,0.7761646490825215,0.7441664904865132,49.0,26.53061224489796,1619,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.22, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.15}",1.0,True,0.8,0.28,20.0,0.9,0.35,4.5,False,True,True,True,False,True,True,False,True,False,True,0.08,0.3,0.6,0.12,0.08,0.12,0.5,0.5,0.06,0.22,1.5,0.55,0.15
