sample_id,cluster_mean_delta_pnl,block8_mean_delta_pnl,iid_mean_delta_pnl
496,-120.572808988764,-921.4610526315789,-228.93905263157905
497,-56.3457777777778,-935.2035789473683,-251.7146315789473
498,-976.7078217821783,-106.31589473684214,-142.4833684210526
499,-788.8171818181817,294.68673684210523,-428.6375789473684
500,-423.6993258426967,-30.863473684210486,-522.5592631578946
501,336.49030612244906,192.00368421052616,-407.1527368421053
502,-179.68732558139536,-13.952210526315818,-22.076631578947357
503,-252.7302020202021,-208.92873684210537,-561.4598947368421
504,-327.09170212765963,-37.76052631578945,-7.35757894736851
505,255.5628048780488,-222.03747368421057,-341.797052631579
506,-455.52234693877546,153.9433684210526,86.19894736842102
507,180.26719101123598,35.77326315789471,-247.05168421052628
508,-421.5037647058822,-12.977684210526363,116.59399999999997
509,74.53753246753244,-304.7642105263158,-620.4677894736843
510,58.04626262626265,56.98578947368414,-223.92831578947352
511,170.54098591549285,77.2452631578947,-310.4324210526315
512,-929.1406862745097,-280.7636842105263,-75.53915789473689
513,28.62954545454547,-20.658842105263115,-222.83463157894735
514,262.8017977528089,369.0098947368423,-13.309473684210442
515,-81.4999999999999,291.68852631578943,-22.987263157894752
516,-450.33490000000006,212.81252631578946,-414.1949473684211
517,-332.64168421052636,-467.93505263157897,162.4781052631579
518,109.62040404040411,-763.064736842105,-85.2481052631579
519,90.17989361702128,2.7686315789474496,-237.70831578947377
520,-401.0429523809524,-102.41515789473691,-721.4828421052632
521,7.137159090909046,-1194.2149473684208,-244.95873684210528
522,-163.24561797752813,305.2041052631578,-195.7179999999999
523,-509.59797979797963,-1086.7035789473684,-685.9846315789473
524,-357.3318095238094,401.188,-374.45252631578944
525,-192.7300000000001,177.59084210526322,-464.5189473684211
526,-260.62925531914885,-317.16631578947374,-916.0870526315788
527,28.83301075268816,-146.32157894736847,247.38968421052635
528,-211.7714583333333,-388.9635789473684,-153.22705263157894
529,-276.2904854368931,-135.47147368421048,-240.83452631578953
530,-72.09366336633659,-119.25726315789474,-783.8428421052632
531,-7.406250000000018,-516.7841052631579,-501.9998947368422
532,-194.583440860215,-246.27452631578942,-146.6873684210527
533,-115.80096385542173,-518.7497894736844,-109.33663157894726
534,-581.5494174757281,410.6107368421051,-44.93631578947365
535,-62.72193877551032,-180.89652631578946,-681.768105263158
536,-260.10136363636366,-405.58505263157895,-416.3287368421053
537,311.50462365591403,-31.315894736842118,-279.77199999999993
538,122.77651162790688,-96.33442105263164,176.29515789473678
539,-424.2172897196261,-387.023157894737,-568.3005263157895
540,-588.7563095238096,-162.45136842105256,-399.9791578947367
541,-789.6482608695651,-180.37452631578958,-207.97242105263152
542,230.513488372093,-653.2176842105264,80.24105263157895
543,-799.1714150943396,17.088421052631617,-336.08884210526304
544,-249.61543478260867,-147.8155789473684,62.87168421052631
545,-710.961956521739,-231.11578947368406,-224.52852631578938
546,259.81693069306937,-727.1936842105262,-342.8654736842105
547,-169.41410526315798,-377.047894736842,-218.46831578947373
548,-254.50567307692316,-205.41431578947373,221.17736842105273
549,-407.6637254901961,-488.18452631578947,-244.37031578947358
550,-306.8810891089109,204.49526315789473,49.409894736842176
551,-103.40528735632182,-1043.4631578947367,-769.3031578947371
552,-695.4446153846154,4.084631578947409,-267.7988421052631
553,-676.1602127659576,359.0231578947368,-312.65178947368423
554,-336.370198019802,-281.39599999999996,149.82505263157893
555,368.2411578947367,101.18421052631565,-530.8243157894738
556,-174.286847826087,369.2218947368422,25.307999999999954
557,-503.47846846846835,-155.8317894736843,-278.73810526315793
558,19.964655172413696,99.10831578947376,-716.5808421052633
559,-511.08882978723403,-442.8833684210527,-661.0277894736843
560,43.85956521739142,-541.7257894736841,92.92610526315795
561,71.41262135922331,-455.68694736842116,-622.0584210526315
562,262.8499999999999,-25.56747368421063,160.14821052631567
563,-389.791797752809,95.69242105263164,80.11210526315786
564,-80.50951456310683,-190.89231578947357,-49.8182105263158
565,-15.554210526315847,16.698210526315787,90.12252631578949
566,-406.1555769230769,-107.43863157894745,-509.5053684210525
567,328.03870967741943,-377.2206315789473,-173.00631578947375
568,37.156276595744465,-640.4592631578947,277.88021052631575
569,-66.97317647058819,-438.47557894736843,-638.2446315789473
570,-794.9598823529411,139.04021052631578,-662.9741052631579
571,-163.37210000000002,57.06926315789459,-289.00747368421054
572,265.70111111111106,-615.308842105263,-1849.2092631578948
573,-796.5126804123711,-293.3194736842105,-753.2908421052636
574,-507.23927835051546,-213.05578947368417,-337.68031578947364
575,-110.88764044943821,-539.6995789473684,-941.618
576,-1045.6082558139535,-75.14915789473686,-278.62284210526303
577,-380.3445098039215,-13.856315789473715,-443.64242105263156
578,-353.58269230769235,-143.12557894736838,-557.3225263157894
579,-23.83370786516866,188.48494736842105,-169.62452631578932
580,-701.2770370370368,-216.5326315789473,-104.22389473684208
581,-180.462258064516,175.38968421052627,-735.7113684210525
582,-1209.9411363636364,387.4189473684209,-275.91410526315786
583,-295.47378640776697,-64.27821052631576,-508.1848421052632
584,-971.048064516129,-386.9427368421053,183.53789473684216
585,-726.767738095238,314.7637894736842,-83.42315789473679
586,-47.87215053763437,-353.9983157894736,-167.28957894736845
587,-1267.2153932584267,-309.4677894736842,-541.7613684210525
588,-626.0536082474227,-110.21452631578953,-35.827789473684305
589,206.2206,-216.11736842105265,18.025789473684217
590,40.75250000000004,-412.0177894736842,54.78505263157882
591,330.02898876404504,-55.790105263157834,82.17778947368417
592,-642.4881720430106,226.92284210526307,-414.19884210526317
593,-176.45060606060602,178.63231578947344,451.2168421052631
594,23.59762376237611,-151.05442105263154,357.53999999999996
595,-113.1576363636365,146.14389473684213,125.21305263157878
596,-369.11969999999997,-81.2808421052632,-1054.252842105263
597,-37.16168539325853,-70.0192631578947,74.4951578947369
598,-908.3694565217392,466.13431578947353,-221.28178947368426
599,306.9549462365591,-69.9786315789473,-156.26757894736838
600,-106.18362637362632,270.9380000000001,-398.1846315789474
601,-0.30772727272725126,189.1472631578948,169.72147368421048
602,21.459166666666757,193.2377894736843,111.77389473684218
603,25.637727272727208,-620.4392631578947,110.05873684210532
604,-147.22107526881723,-23.805368421052663,-125.49357894736855
605,-156.21234042553198,419.1984210526315,-959.2878947368418
606,-777.6241666666667,-44.18631578947375,-340.8988421052631
607,-143.9152631578949,-1004.061052631579,132.86494736842104
608,40.370000000000076,500.62789473684205,268.95126315789474
609,-329.17547619047616,-834.2552631578948,-93.8044210526316
610,137.50693877551024,-745.4795789473685,-197.9543157894736
611,-437.71123711340203,21.08515789473676,-1138.3822105263157
612,-539.1294252873563,-601.9355789473684,-266.68863157894737
613,-45.63989361702127,-356.36473684210546,45.39684210526309
614,-742.2151515151512,-275.3743157894737,46.6578947368421
615,-317.30890109890123,-157.35863157894735,-558.5937894736843
616,-405.12729411764695,-300.30536842105266,-402.4714736842105
617,-730.6694623655914,-629.152,-501.59757894736845
618,362.3587755102039,230.11452631578948,-554.2561052631578
619,-245.06348314606743,85.44389473684213,-191.50515789473687
620,395.3771428571429,-61.340631578947296,-89.8446315789474
621,-814.8052808988765,84.97873684210529,-790.355894736842
622,-625.0475490196078,95.69315789473676,-249.25684210526316
623,-1275.7875510204083,-534.6075789473683,-440.98789473684224
624,-642.7372043010754,-324.57989473684194,-393.339052631579
625,-1313.4704545454547,-418.64347368421056,-122.40368421052627
626,-2.6519801980197824,-174.43789473684225,74.29884210526305
627,376.084065934066,-26.535473684210462,-107.45800000000003
628,-611.895306122449,203.32600000000002,-360.69705263157886
629,176.73327272727266,-531.4033684210525,0.020947368420984516
630,-341.37938271604946,-153.96115789473677,-399.8213684210526
631,-18.54123711340206,-71.405052631579,210.83389473684207
632,-31.946400000000054,-528.5066315789473,-32.463894736842086
633,-480.70383838383856,-5.286842105263274,-364.0397894736842
634,148.9807766990292,-86.25747368421064,-608.4735789473682
635,-28.086701030928,60.113473684210504,-733.4049473684211
636,-83.22615384615393,-34.620210526315866,-644.998105263158
637,425.1894285714286,-374.2703157894739,-444.41726315789464
638,-817.1954285714285,-172.94326315789482,-433.7389473684211
639,-287.6789130434782,-42.37463157894754,-873.7450526315788
640,-826.0880898876404,-773.9925263157893,-160.25600000000003
641,-137.59395604395615,294.75378947368415,70.50684210526306
642,-380.4514999999999,-455.9497894736842,13.989157894736842
643,-142.97097826086974,264.6263157894736,-457.6446315789473
644,-777.5436363636363,-440.29810526315777,-145.51336842105272
645,-160.27872093023254,311.0830526315789,-417.37189473684214
646,-658.3888297872339,-236.05052631578957,-804.2721052631578
647,171.8117999999999,46.37936842105271,-406.6906315789472
648,447.8283,-485.00021052631575,-360.0200000000001
649,-157.97280000000003,149.86852631578932,179.49610526315772
650,79.13326732673266,9.717789473684167,10.372947368420956
651,-235.628817204301,-349.5157894736842,-1107.9685263157896
652,470.0954736842106,-40.42726315789471,-185.19673684210522
653,114.2477419354838,-46.41810526315789,-499.03547368421056
654,-157.6135789473684,-53.05452631578955,-696.3678947368422
655,-518.2910416666667,101.43421052631562,-567.7875789473685
656,-367.43745283018865,-352.8755789473684,-56.616631578947406
657,32.458369565217524,-70.84515789473687,-167.8874736842106
658,-344.26440476190476,359.9215789473685,-549.2226315789474
659,140.21884615384621,78.93778947368416,-34.6588421052633
660,-143.32352941176467,26.91694736842113,-827.9714736842104
661,3.44393939393942,-250.95736842105265,-230.99663157894722
662,-115.76298850574729,-360.68484210526316,20.222842105263187
663,-264.3419512195123,-638.9212631578948,-31.33726315789465
664,119.08413793103433,-207.23926315789467,-495.70347368421056
665,-374.4578888888888,363.9887368421052,319.7676842105262
666,-263.9491752577319,94.09442105263165,486.9923157894737
667,-81.48602040816324,-307.59231578947356,-937.1673684210529
668,466.2595454545454,9.062736842105055,-620.5493684210525
669,-709.3993548387097,288.55610526315786,-53.20400000000011
670,-471.78768421052627,211.5759999999998,-87.9520000000001
671,-847.4915730337078,-227.73021052631594,-77.56042105263161
672,46.97669811320756,-678.8609473684212,-67.81789473684205
673,-165.3574736842105,357.11757894736814,-341.2376842105262
674,-665.0213333333332,-618.6862105263157,-693.4099999999999
675,-116.24366336633662,-539.438,-574.517789473684
676,-408.66680412371136,183.17063157894736,-232.0316842105263
677,-65.25772151898731,1.8733684210526684,-499.0486315789473
678,-45.71446808510628,-68.403052631579,-299.86178947368415
679,-524.0613636363637,-281.0533684210526,20.25715789473684
680,-73.86622222222223,-607.2731578947368,42.62221052631586
681,-44.96628865979391,-1034.4272631578947,-1209.5819999999999
682,-400.0681818181818,-74.66294736842109,-127.68147368421067
683,-193.76804347826095,-61.98294736842117,-73.19347368421072
684,105.25046728971967,-98.1995789473685,-141.07884210526316
685,-500.00281250000006,-121.35294736842094,-504.7314736842104
686,-22.51045454545454,-447.69073684210514,112.09821052631578
687,230.73887755102038,-355.80294736842126,-151.5304210526315
688,-493.0317977528089,19.033789473684145,-258.86715789473675
689,-341.18266666666665,-224.3397894736843,-27.90094736842096
690,-185.91295238095228,-559.8866315789473,-383.43536842105266
691,-899.0744999999998,339.8445263157896,375.2414736842107
692,-600.7884782608697,213.65010526315788,-293.9142105263158
693,-616.0657,-562.5012631578949,-503.7055789473684
694,181.4780412371133,142.59968421052628,-262.57947368421054
695,-354.53474747474735,-803.5063157894734,-382.2102105263158
696,-540.2710576923075,-207.93315789473687,-720.2193684210526
697,-826.9503846153846,-318.154947368421,-338.59210526315786
698,-587.1910416666667,3.1698947368421364,-1438.3997894736842
699,-12.238117647058784,211.0015789473684,-747.3654736842105
700,-775.3029166666665,-15.778000000000015,119.83389473684203
701,275.86458823529404,-533.1339999999999,272.8695789473684
702,-88.40247524752469,-4.981157894736838,-54.83789473684211
703,56.15044444444455,-829.4416842105264,-533.935052631579
704,-291.9979646017699,-458.845052631579,-357.57021052631575
705,-102.93470000000006,424.5104210526316,-46.77957894736832
706,-784.7804761904763,-154.86242105263165,-652.6605263157893
707,-83.32479166666671,-205.56894736842108,165.94642105263162
708,-751.6584946236558,-23.835473684210505,-71.6374736842104
709,-110.49321100917427,-1000.2352631578947,-575.0074736842104
710,-559.5258695652174,301.56789473684216,-343.98284210526305
711,-780.0294623655913,386.2076842105262,-71.8287368421053
712,-791.9363265306122,-408.00284210526314,-5.832526315789471
713,-244.13967032967037,-139.7583157894738,-146.6865263157895
714,296.38178217821786,-442.67736842105256,236.28757894736844
715,-1354.2017021276595,-196.710105263158,-179.53147368421062
716,-599.50738317757,-277.8513684210526,-503.99515789473685
717,42.3382857142859,-63.30536842105267,-126.93157894736844
718,-277.2932467532466,362.88463157894716,186.06357894736828
719,277.0016666666667,134.3462105263157,-938.761684210526
720,132.23361702127661,-320.88947368421054,67.83673684210538
721,-493.0780733944953,-806.502947368421,-24.76536842105266
722,-311.49857142857144,-980.365894736842,-393.205894736842
723,-1168.7651999999998,-1176.4501052631579,-510.93684210526317
724,-219.38078431372543,128.9246315789473,149.68757894736837
725,-426.0610752688172,-564.3418947368422,-146.15210526315792
726,117.86562499999992,-440.054736842105,-325.25189473684213
727,-211.02586956521765,-182.25,-389.29800000000006
728,-353.48536842105256,98.87515789473676,-341.05463157894746
729,-351.4188775510203,111.6716842105264,-448.1067368421053
730,182.1062745098039,-324.5852631578947,-86.3984210526315
731,-537.780125,-395.281789473684,-820.6137894736838
732,-764.1609900990098,-190.23494736842093,-1080.5546315789472
733,-577.631868131868,-260.8198947368421,-384.2872631578948
734,-200.91842105263157,-847.1771578947369,-35.567789473684215
735,-328.3418269230769,315.04221052631567,-504.42821052631587
736,-954.3631958762886,-141.2897894736842,-760.775052631579
737,33.24333333333332,236.1127368421053,-345.29989473684213
738,-94.87752212389377,135.88147368421045,-297.51473684210526
739,-313.30521739130427,196.47052631578936,26.687578947368458
