family,slow_pair,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,168,train_quantile,0.5,1.6395649489903537,0.8529222665182499,-0.29342244774323023,113,0.3814448669201521,5.364362952637805,22.194690265486727,6.0,0.8333333333333334,-0.42293276555507964
vcl_gate_ret_state,"(6, 24)",fixed_level,1.0,168,train_quantile,0.65,1.6395349237511843,0.6219641038506962,-0.1746364192648131,81,0.1961977186311787,3.268423289520162,15.925925925925926,6.0,1.0,0.03196260754712332
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,202,train_quantile,0.65,1.6380997003934175,0.6585838058717826,-0.1830713875545139,73,0.21536121673003802,3.5641789548473986,19.397260273972602,10.0,0.8333333333333334,-0.15438158399190038
vcl_gate_ret_state,"(5, 20)",train_quantile,0.8,202,train_quantile,0.5,1.635943582405081,0.8620232546517521,-0.411568471728467,95,0.392851711026616,5.458625402339184,27.189473684210526,6.0,0.6666666666666666,-0.3593953113228875
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,202,train_quantile,0.5,1.6333936660192077,0.775556484268263,-0.34668233557467065,112,0.2898859315589354,4.599820914679204,17.017857142857142,6.5,0.6666666666666666,-0.33713144552634233
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,202,fixed_zero,,1.6315943821296945,0.8896849096509616,-0.3291329483198875,102,0.4250950570342205,5.75083297572592,27.401960784313726,12.0,0.6666666666666666,-0.2827521682361367
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,202,fixed_zero,,1.6223535736621797,0.880181878273463,-0.2920315827907507,87,0.4232699619771863,5.649473615507143,31.988505747126435,7.0,0.6666666666666666,-0.24348546755692513
vcl_gate_ret_state,"(4, 16)",train_quantile,0.65,202,train_quantile,0.65,1.622188278086155,0.6467791988487432,-0.2085864601006664,90,0.21277566539923953,3.467395440774565,15.544444444444444,10.0,0.8333333333333334,-0.1834753888852746
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,202,train_quantile,0.65,1.621032895109205,0.6708693843919986,-0.22782524790191483,87,0.21292775665399238,3.6663799797505554,16.091954022988507,6.0,0.8333333333333334,-0.15376002442735537
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,202,train_quantile,0.35,1.6173160226031726,0.8161162111371125,-0.2812691681493793,102,0.38661596958174904,4.992503265289894,24.92156862745098,12.5,0.8333333333333334,-0.20149210582665156
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,202,train_quantile,0.35,1.6122023039575535,0.8351539624281425,-0.26506090255371617,120,0.38935361216730036,5.182982129950259,21.333333333333332,12.0,0.6666666666666666,-0.13655956131140978
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,202,train_quantile,0.65,1.6116605791048044,0.735668915991055,-0.23800842615361772,86,0.29095057034220534,4.230757223590543,22.24418604651163,7.0,0.8333333333333334,-0.342519710648691
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,202,train_quantile,0.5,1.6053004867109402,0.832938382660996,-0.4109370413566785,104,0.39361216730038023,5.160609934888079,24.884615384615383,6.0,0.6666666666666666,-0.4188700127264182
vcl_gate_ret_state,"(5, 20)",fixed_level,1.0,202,train_quantile,0.35,1.6052403233834083,0.8258770743298538,-0.25670680725770934,118,0.38022813688212925,5.089667415864554,21.1864406779661,12.0,0.6666666666666666,-0.1365070001267643
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,168,train_quantile,0.65,1.601112045549487,0.6075456810552413,-0.19114580998026298,79,0.2044106463878327,3.155574570490634,17.0126582278481,6.0,1.0,0.012655461024590142
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,168,train_quantile,0.65,1.5990868792963653,0.6949981533151632,-0.2718421685503787,85,0.2780228136882129,3.871520628651978,21.50588235294118,7.0,0.8333333333333334,-0.12490055654934906
